idx,Base salt,Initial loading,Final loading,Fitness
275,CaCO3,0,5.0,1.6363636363636365
3209,PbCl2,0,2.0,3.775193798449613
424,LaAsO4,1,9.0,2.225806451612903
3573,MnBr4,5,8.0,2.4735516372795967
3017,WCl4,0,4.0,2.900337837837838
3956,NiCl2,6,8.0,1.6293929712460065
2671,VI2,0,6.0,2.7308558558558556
2900,LaI3,2,9.0,2.687853107344633
2640,VBr3,0,8.0,2.326003824091778
641,NaBrO3,3,6.0,1.8823529411764703
1912,SrBr2,8,12.0,1.5802861685214626
595,BaHAsO4,2,7.0,2.2575757575757573
309,NiCO3,0,3.0,2.472222222222222
2651,CrBr4,0,8.0,2.5123456790123457
776,MgCl2,1,2.0,1.8211805555555556
100,VBr4,0,8.0,2.4563206577595067
3161,SnBr2,1,4.0,2.7783985102420856
3520,CaBr2,4,7.0,2.065979381443299
1890,VCl4,5,8.0,1.7222222222222223
391,VPO4,2,7.0,2.0776699029126213
3392,CuBr2,8,12.0,1.7223088923556944
964,YI3,7,8.0,2.657407407407407
3935,MoI4,3,5.0,3.626506024096386
2673,VBr4,0,8.0,2.4563206577595067
803,SnCl2,2,4.0,2.1826280623608016
124,Al(IO3)3,0,9.0,2.8625
2592,SrBr2,0,6.0,2.417530631479736
2417,ZnF2,0,8.0,1.7987528344671202
2104,TiF4,2,3.0,2.084699453551913
109,SrI2,0,6.0,2.715935334872979
3893,ScCl3,0,1.0,2.2445255474452552
2052,VBr2,9,12.0,1.6166328600405682
3026,SnCl4,0,3.0,2.4646017699115044
621,Ba(ClO4)2,0,4.0,2.43859649122807
836,Mn(H2PO4)2,2,4.0,2.142857142857143
422,SrCl2,2,12.0,1.3600248292985722
876,LaAsO4,1,2.0,3.789473684210526
319,VPO4,2,9.0,1.8666666666666665
2948,PbBr2,0,4.0,3.408014571948998
781,AlAsO4,5,7.0,2.1707317073170733
166,CaHPO4,1,3.0,1.967741935483871
590,CaHPO4,0,2.0,2.3076923076923075
3315,SnF4,3,5.0,2.3875236294896025
251,Na2SO4,0,10.0,1.4947368421052631
3399,VI4,0,4.0,3.6088235294117648
393,ZnI2,0,9.0,2.4074418604651164
871,CaHPO4,1,2.0,2.3
1739,NaCl,0,1.0,1.824585635359116
1129,CrCl4,0,8.0,1.743101182654402
1988,SrI2,4,7.0,2.510362694300518
3039,ScF3,0,2.0,2.2420907840440165
